image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
RSDH10-21-N--168-243.tif,0.23374231,0.08336327,0.077914104,40.328342,465.39655,11.017055,19.961594,0.55191255,0.44297457,0.37269711,1.4214492,4.163999,7.2535324,10.126431,5.727349,5.848423,5.900656,5.9554677,14.422357,10.0,0.5,1.0,2.7058823,10.0,4.2058825,9.0,5.2647057,15.0,3.4705882,9.0,3.4705882,8.0,3.735294,11.0,3.0,3.0,2.8529413,3.0,2.235294,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0588236,4.0,1.4411764,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0032787,22.0,248391.0,0.2503536,0.14851485,0.060820367,0.36775106,0.46534654,0.572843,0.68458277,0.77369165,0.8868458,0.98302686,0.9985856,0.90381896,0.79632246,0.70579916,0.62376237,0.5445545,0.46676096,0.39321074,0.3903819,0.29278642,0.042432815,0.24186705,0.33239037,0.0990099,0.07920792,0.050919376,0.021216407,0.022630835,0.016973127,0.015558699,0.042432815,0.28429985,0.6166902,0.71570015,0.79490805,0.8458274,0.8670438,0.8896746,0.90664774,0.92220646
RSDH10-21-N--197-305.tif,0.18699385,0.07649594,0.077914104,42.806007,464.11874,15.037422,22.81325,0.659153,0.43152395,0.44318023,2.138665,6.766418,11.454943,16.099215,9.242782,9.280654,9.285993,9.350121,14.737453,7.0,0.8076923,1.0,2.8076923,13.0,3.8076923,6.0,2.0769231,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2692308,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1538461,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0288463,38.0,784070.0,0.29430053,0.3326425,0.31917098,0.29430053,0.253886,0.20932643,0.1388601,0.06321243,0.008290156,0.0,0.010362694,0.019689118,0.9834197,0.93989635,0.88290155,0.7761658,0.64455956,0.5160622,0.40207255,0.30569947,0.011398964,0.06943005,0.19689119,0.35025907,0.5222798,0.6735751,0.8010363,0.92020726,0.011398964,0.010362694,0.011398964,0.08082902,0.2777202,0.6279793,1.150259,1.8238342,2.6248705,3.5450778,3.5564768,3.5668395
RSDH10-23-N--1306-82.tif,0.23374231,0.09240323,0.077914104,26.864784,365.75998,9.00687,12.746748,0.70660144,0.4162596,0.3527736,0.84811693,2.798185,4.56659,6.7190695,3.7151074,3.7255454,3.8561265,3.959228,21.312,4.0,0.44444445,2.0,2.0,13.0,3.074074,6.0,3.8148148,7.0,3.7037036,9.0,3.2222223,4.0,3.1111112,4.0,3.0370371,4.0,3.074074,4.0,3.1111112,4.0,3.1111112,4.0,3.074074,4.0,3.1111112,4.0,3.0,3.0,3.0,3.0,2.925926,3.0,2.4074075,3.0,1.7407408,2.0,1.2222222,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2109375,20.0,245308.0,0.23875433,0.15224913,0.09515571,0.015570934,0.03979239,0.1384083,0.6401384,0.73183393,0.816609,0.88927335,0.90657437,0.8373702,0.7525951,0.66089964,0.583045,0.9204152,0.75778544,0.5882353,0.4031142,0.29065743,0.051903114,0.25086504,0.49307957,0.74221456,0.88062286,0.44463667,0.020761246,0.020761246,0.020761246,0.017301038,0.051903114,0.30276817,0.7958478,1.5380623,2.4186852,2.8633218,2.884083,2.9048443,2.9256055,2.9429066
RSDH10-23-N--357-310.tif,0.2804908,0.095189236,0.077914104,39.315456,553.6732,16.51779,16.299631,1.0133843,0.48454756,0.42299545,1.2748305,4.3140073,7.494498,10.558498,5.9887986,6.020686,6.067575,6.1008697,28.597563,4.0,0.4375,1.0,1.625,4.0,3.15625,6.0,4.1875,6.0,4.4375,5.0,4.53125,5.0,4.03125,5.0,3.25,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.71875,4.0,2.1875,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.53125,2.0,2.38755,24.0,638242.0,0.5216981,0.49622643,0.43962264,0.37924528,0.31603774,0.22830188,0.1481132,0.08490566,0.029245283,0.990566,0.9990566,0.9622642,0.91415095,0.8566038,0.79339623,0.7169811,0.6415094,0.58396226,0.6339623,0.54622644,0.024528302,0.13773584,0.14433962,0.26226416,0.4009434,0.56509435,0.70849055,0.82924527,0.93301886,0.008490566,0.024528302,0.16226414,0.30660376,0.5688679,0.9698113,1.5349057,2.2433963,3.0726416,4.0056605,4.014151
RSDH10-24-N--1297-7.tif,0.24932514,0.090366624,0.077914104,24.74552,324.7304,10.44049,12.637668,0.8261406,0.48499382,0.33768785,1.1438168,3.5266087,6.2362876,8.772014,4.82979,4.974039,5.106915,5.140938,20.15854,5.0,0.47826087,1.0,3.0869565,16.0,6.478261,28.0,5.4347825,8.0,4.173913,7.0,3.173913,4.0,3.2173913,4.0,3.173913,4.0,3.173913,4.0,2.4347825,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4347826,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9130435,1.0,2.4205298,13.0,174544.0,0.26119402,0.12985075,0.1,0.3955224,0.47313434,0.7283582,0.80597013,0.8761194,0.9343284,0.9820896,0.99850744,0.95522386,0.8955224,0.8253731,0.74925375,0.67014927,0.5895522,0.51044774,0.43432835,0.29402986,0.032835823,0.3044776,0.41044775,0.19402985,0.19701493,0.020895522,0.019402985,0.019402985,0.020895522,0.016417911,0.032835823,0.3373134,0.74776113,0.941791,1.1388059,1.1597013,1.1791043,1.1985073,1.2194028,1.2358207
RSDH10-24-N--1414-209.tif,0.23374231,0.08237959,0.077914104,31.43055,361.36563,7.027852,16.564539,0.42427093,0.67262864,0.36414847,0.91306597,2.9291937,4.6973696,6.599957,3.6217334,3.7432945,3.8370419,3.862872,17.243475,7.0,0.40625,1.0,2.84375,9.0,4.3125,17.0,3.125,6.0,3.1875,4.0,3.1875,4.0,3.1875,4.0,3.28125,4.0,3.15625,4.0,2.84375,4.0,2.25,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.96875,2.0,1.40625,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9010417,17.0,305001.0,0.7494457,0.54988915,0.24390244,0.32594234,0.172949,0.0,0.9046563,0.8669623,0.84257203,0.8226164,0.84257203,0.8669623,0.89135253,0.93126386,0.98004436,0.9955654,0.9933481,0.9600887,0.9445676,0.8181818,0.06873614,0.3946785,0.7161862,0.6674058,0.8226164,0.98004436,0.02660754,0.024390243,0.024390243,0.019955654,0.06873614,0.46341464,1.1796008,1.8470066,2.669623,3.6496673,3.6762748,3.700665,3.7250552,3.7450109
RSDH10-26-N--1311-48.tif,0.23374231,0.082181476,0.077914104,40.34392,481.99225,15.598404,14.601103,1.0683031,0.47903302,0.38904646,1.2027739,4.2595453,7.2263746,10.19162,5.7581067,5.865022,5.8776956,5.916168,19.752378,10.0,0.4642857,1.0,3.142857,19.0,5.035714,20.0,5.392857,12.0,5.464286,9.0,3.892857,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7142856,3.0,2.142857,3.0,1.8928572,2.0,1.3571428,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5192308,28.0,320105.0,0.4955045,0.4015984,0.31568432,0.23476523,0.17282717,0.11588412,0.060939062,0.014985015,0.5424575,0.5824176,0.5924076,0.55444556,0.5184815,0.97402596,0.9190809,0.8471528,0.7712288,0.68931067,0.6103896,0.5224775,0.026973028,0.20879121,0.37362638,0.53646356,0.67432564,0.8031968,0.9130869,0.5034965,0.011988012,0.00999001,0.026973028,0.23576424,0.6093906,1.1458542,1.8201799,2.6233768,3.5364637,4.0399604,4.0519485,4.061939
RSDH10-26-N--318-277.tif,0.26490796,0.09666631,0.077914104,39.533615,538.65137,8.056318,16.065887,0.5014549,0.4138269,0.44420433,0.73497844,1.9731536,3.5065236,5.1071544,2.8566551,2.8542252,2.9171753,2.919374,30.469896,4.0,0.53571427,1.0,2.0,5.0,3.892857,7.0,4.214286,7.0,4.571429,6.0,4.357143,5.0,3.7142856,5.0,3.142857,4.0,3.2857144,4.0,3.4642856,4.0,3.357143,4.0,2.607143,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.75,3.0,1.1428572,3.0,5.342222,21.0,221668.0,0.7098646,0.6208897,0.40232107,0.123791106,0.31334624,0.23597679,0.15473887,0.079303674,0.025145067,0.003868472,0.023210831,0.11218569,0.22823985,0.34235978,0.42940038,0.50676984,0.60154736,0.6866538,0.93230176,0.75628626,0.046421662,0.311412,0.2843327,0.4777563,0.1934236,0.1934236,0.1876209,0.14893617,0.08704062,0.01934236,0.046421662,0.35783368,0.6421664,1.1199226,1.3133463,1.5067699,1.6943908,1.8433269,1.9303676,1.9497099
RSDH10-26-N--373-376.tif,0.2181595,0.07996022,0.062331285,21.005642,250.21335,8.944539,8.83546,1.0123457,0.49984437,0.43400112,0.74316496,2.757302,4.778788,6.7820888,3.83926,3.8322227,3.8251853,3.9112537,23.274141,5.0,0.26086956,1.0,0.65217394,1.0,1.4782609,4.0,1.8695652,4.0,2.9565217,7.0,3.1304348,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9565217,3.0,2.5652175,3.0,2.173913,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6521739,2.0,2.3671875,21.0,181609.0,0.4878049,0.4947735,0.3989547,0.30836236,0.23170732,0.15853658,0.092334494,0.031358887,0.006968641,0.9843206,1.0,0.9703833,0.9320558,0.88850176,0.8432056,0.78571427,0.72473866,0.6498258,0.5958188,0.5400697,0.05226481,0.101045296,0.2508711,0.4163763,0.554007,0.684669,0.79616725,0.9006969,0.9634146,0.015679443,0.05226481,0.1533101,0.40418118,0.8205575,1.3745644,2.0592334,2.8554006,3.7560973,4.719512,4.7351913
RSDH10-27-N--1571-14.tif,0.23374231,0.09541188,0.093496926,43.36699,585.431,12.809079,16.891777,0.75830257,0.5677161,0.42364994,1.0307966,3.2291784,5.558519,7.9518485,4.494051,4.524661,4.506082,4.58346,13.883066,5.0,0.3529412,1.0,2.9705882,10.0,4.7058825,10.0,3.5882354,5.0,3.0588236,4.0,3.0294118,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4705882,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.6764706,2.0,1.1470588,2.0,1.0,1.0,1.0,1.0,0.9705882,1.0,3.2849605,21.0,524544.0,0.6545012,0.56690997,0.43917274,0.3248175,0.22019465,0.13990268,0.08394161,0.027980534,0.95742095,0.98540145,1.0,0.9720195,0.93917274,0.9184915,0.9002433,0.8722628,0.84184915,0.8041363,0.7457421,0.69343066,0.03892944,0.17883211,0.3649635,0.5170316,0.65206814,0.76034063,0.8345499,0.91119224,0.01459854,0.01459854,0.03892944,0.21776155,0.58272505,1.0997567,1.7518249,2.5121655,3.3467155,4.257908,4.272506,4.2871046
RSDH10-27-N--177-315.tif,0.23374231,0.08399764,0.062331285,29.217789,343.6947,10.315827,15.551656,0.6633267,0.34603947,0.36133555,1.2734404,4.114391,7.1776843,9.565289,5.2883115,5.447996,5.517546,5.5178185,23.739782,5.0,0.3939394,1.0,2.2424242,6.0,4.939394,8.0,4.878788,8.0,4.3030305,5.0,3.6060605,5.0,3.1515152,4.0,3.2121212,4.0,3.030303,4.0,2.7878788,3.0,2.3030303,3.0,2.0,2.0,1.939394,2.0,1.4242424,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.112628,28.0,286359.0,0.43353474,0.31873113,0.24773414,0.17522658,0.25377643,0.20241691,0.14652568,0.101208456,0.054380666,0.001510574,0.01510574,0.07099698,0.12839879,0.17220543,0.22507553,0.27643505,0.31268883,0.86858004,0.6586103,0.47734138,0.043806646,0.33987916,0.6208459,0.13746223,0.02265861,0.02265861,0.025679758,0.027190333,0.016616315,0.013595167,0.043806646,0.3836858,1.0045317,1.141994,1.1646526,1.1873112,1.2129909,1.2401812,1.2567976,1.2703928
RSDH10-27-N--489-231.tif,0.23374231,0.09027638,0.077914104,33.627728,419.9726,8.757545,12.061104,0.7260982,0.49057376,0.44758204,0.5427257,2.1064525,3.741865,5.3901525,2.9605951,3.0332825,3.0473824,3.0143595,9.0010605,5.0,0.2962963,1.0,0.962963,3.0,2.5555556,6.0,4.111111,6.0,4.4814816,6.0,3.8148148,6.0,3.6666667,5.0,3.4814816,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7777777,3.0,2.3333333,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8888888,2.0,4.304167,62.0,267639.0,0.40569395,0.3985765,0.36298934,0.35231316,0.33985764,0.30960855,0.2455516,0.16725978,0.08007117,0.0017793594,0.019572955,0.9501779,0.8505338,0.75088966,0.6619217,0.6014235,0.5676157,0.54270464,0.5996441,0.46085408,0.055160142,0.20106761,0.1797153,0.2153025,0.26156583,0.35231316,0.5053381,0.68327403,0.87010676,0.017793594,0.055160142,0.25622776,0.43594307,0.6512456,0.9128114,1.2651246,1.7704626,2.4537368,3.3238435,3.3416371
RSDH10-28-N--1336-490.tif,0.20257667,0.08589828,0.077914104,69.28122,849.60657,17.063189,22.59509,0.75517243,0.43068233,0.41104624,1.2476798,4.0747037,6.9752393,9.614853,5.4467006,5.4707274,5.533051,5.5768313,7.139423,8.0,0.6666667,1.0,6.212121,35.0,4.909091,21.0,3.909091,6.0,4.121212,6.0,4.060606,5.0,4.151515,5.0,4.121212,5.0,4.030303,9.0,3.030303,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5454545,3.0,2.0,2.0,1.8181819,2.0,1.0909091,2.0,1.0,1.0,4.1489363,86.0,1092420.0,0.39178082,0.26849315,0.14794521,0.03196347,0.003652968,0.003652968,0.005479452,0.020091325,0.038356163,0.057534248,0.06666667,0.7844749,0.97534245,0.9315069,0.87123287,0.78356165,0.68858445,0.67214614,0.5360731,0.4045662,0.012785388,0.2675799,0.5242009,0.656621,0.77990866,0.86757994,0.9260274,0.95525116,0.7461187,0.00913242,0.012785388,0.2803653,0.8045662,1.4611871,2.2410958,3.1086757,4.0347033,4.9899545,5.736073,5.7452054
RSDH10-28-N--1540-219.tif,0.2181595,0.07923265,0.077914104,20.257668,233.64882,7.8693247,13.806379,0.5699774,0.56383544,0.4120762,1.4772576,4.1518607,7.0526876,10.090636,5.6702013,5.8249965,5.7404294,5.861478,22.054726,6.0,0.29411766,1.0,1.1470588,3.0,1.882353,4.0,2.4705882,5.0,2.9117646,4.0,2.2941177,3.0,1.4411764,3.0,1.0,1.0,1.0,1.0,1.0882353,2.0,1.5294118,2.0,1.9411764,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5882353,2.0,1.1470588,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2558138,22.0,45520.0,0.83960396,0.7683168,0.7346535,0.5009901,0.38019803,0.27326733,0.18613862,0.106930695,0.047524754,0.0,0.01980198,0.06930693,0.13069306,0.20990099,0.8910891,0.8277228,0.78019804,0.75445545,0.94257426,0.8970297,0.05742574,0.17425743,0.01980198,0.27920792,0.44752476,0.61782175,0.023762377,0.023762377,0.021782178,0.01980198,0.05742574,0.23168316,0.25148514,0.53069305,0.97821784,1.5960395,1.6198019,1.6435642,1.6653464,1.6851484
RSDH10-28-N--1583-43.tif,0.23374231,0.079254076,0.077914104,32.25644,365.1834,9.973005,13.354478,0.7467911,0.6623353,0.40618068,1.0570941,3.2165139,5.3316407,7.286793,4.0771923,4.125539,4.140175,4.2519307,28.039948,6.0,0.4642857,1.0,3.0357144,19.0,4.142857,19.0,3.25,8.0,3.7857144,8.0,3.892857,9.0,3.5,9.0,3.2142856,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0357144,4.0,2.607143,4.0,2.0714285,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0357144,3.0,1.5357143,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0416667,81.0,289766.0,0.7625,0.6078125,0.4859375,0.3625,0.265625,0.1765625,0.084375,0.0015625,0.646875,0.590625,0.60625,0.665625,0.728125,0.796875,0.871875,0.9546875,1.0,0.9671875,0.915625,0.809375,0.046875,0.3078125,0.48125,0.6375,0.6890625,0.6953125,0.7125,0.7265625,0.01875,0.015625,0.046875,0.3546875,0.8359375,1.4734375,2.1625,2.8578124,3.5703125,4.296875,4.315625,4.33125
RSDH10-28-N--225-368.tif,0.18699385,0.07665724,0.062331285,41.730793,459.08548,12.513005,16.720367,0.74836904,0.5750762,0.42244324,1.2190014,4.064967,7.0015273,9.852178,5.5916977,5.6078205,5.642001,5.739384,23.015385,4.0,0.51282054,3.0,1.6666666,4.0,2.7692308,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.025641,4.0,3.0,3.0,3.0512822,4.0,3.0512822,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9230769,3.0,2.4871795,3.0,2.025641,3.0,2.0,2.0,2.0,2.0,1.6923077,2.0,1.2564102,2.0,1.0,1.0,1.0,1.0,3.0542006,28.0,518668.0,0.6039851,0.5666252,0.498132,0.373599,0.25031134,0.13947695,0.05853051,0.00498132,0.9215442,0.9290162,0.94520545,0.9327522,0.9701121,0.9987547,0.97384804,0.90161896,0.8480697,0.7920299,0.7085928,0.6525529,0.04856787,0.14196762,0.2938979,0.47447073,0.6513076,0.8343711,0.9402242,0.96513075,0.01120797,0.01618929,0.04856787,0.19053549,0.48443338,0.95890415,1.6102117,2.444583,3.384807,4.349938,4.361146,4.377335
RSDH10-29-N--1180-561.tif,0.24932514,0.07980712,0.077914104,80.81251,881.9721,11.811778,26.303802,0.44905213,0.6306678,0.39449686,0.8999099,3.0522094,5.363328,7.1991024,3.996272,4.025442,4.10979,4.1560097,13.521227,23.0,0.875,4.0,5.5,17.0,4.96875,9.0,5.03125,13.0,5.0625,11.0,4.9375,12.0,7.0,12.0,5.84375,13.0,4.59375,8.0,3.5625,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.90625,3.0,2.03125,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.53125,2.0,6.0895953,118.0,960803.0,0.66490763,0.45778364,0.21108179,0.39709762,0.22427441,0.5791557,0.4419525,0.31926122,0.22559367,0.9366755,0.9485488,0.97757256,0.9973615,0.9841689,0.9656992,1.0,0.89709765,0.84168863,0.79683375,0.6833773,0.018469658,0.33905014,0.6306069,0.5,0.7757256,0.38654354,0.54221636,0.6781003,0.7519789,0.0118733505,0.018469658,0.3575198,0.9881267,1.4881268,2.2638524,2.6503959,3.1926122,3.8707125,4.622691,4.6345644
RSDH10-29-N--1375-269.tif,0.26490796,0.090691,0.093496926,52.52969,685.1143,13.634969,22.112022,0.61663145,0.41211233,0.3719195,1.266888,3.894646,6.7845154,9.408838,5.1802073,5.3595963,5.370946,5.38084,28.245716,9.0,1.7631578,9.0,5.7894735,14.0,5.1578946,13.0,4.0263157,5.0,4.0,4.0,4.0,4.0,3.9473684,6.0,3.2368422,5.0,2.6842105,3.0,2.0789473,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5789474,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.128395,18.0,505874.0,0.56114286,0.43885714,0.43771428,0.38628572,0.27885714,0.17371428,0.07542857,0.026285714,0.03657143,0.0011428571,0.013714286,0.05142857,0.10171428,0.15542857,0.24571429,0.38171428,0.488,0.93485713,0.8034286,0.6297143,0.068571426,0.36457142,0.49714285,0.10171428,0.10285714,0.072,0.08,0.07542857,0.014857143,0.012571429,0.068571426,0.43314284,0.9302857,1.032,1.134857,1.2068571,1.2868571,1.3622857,1.3771429,1.3897144
RSDH10-3-N--424-42.tif,0.26490796,0.09057099,0.062331285,21.909447,281.69064,6.420122,8.960122,0.71652174,0.60899603,0.44636548,0.4340875,1.6615589,2.9952426,4.3050838,2.3976324,2.3688111,2.4073684,2.459313,9.044331,4.0,0.08,1.0,0.48,1.0,1.16,3.0,1.96,4.0,3.0,5.0,3.68,6.0,3.96,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.64,4.0,3.32,4.0,3.04,4.0,3.12,4.0,3.0,3.0,2.84,4.0,2.44,4.0,2.04,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.92,2.0,1.56,2.0,1.16,2.0,0.96,1.0,3.8265896,34.0,137747.0,0.6092233,0.6140777,0.5703884,0.5,0.37135923,0.22572815,0.14320388,0.06553398,0.0,0.8106796,0.8373786,0.8203884,0.80582523,0.7888349,0.77427185,0.7791262,0.9684466,0.84951454,0.7160194,0.684466,0.07524272,0.10194175,0.27912623,0.4684466,0.407767,0.5485437,0.6456311,0.74029124,0.8203884,0.026699029,0.07524272,0.17718446,0.4563107,0.9247573,1.3325243,1.881068,2.526699,3.2669902,4.0873785,4.1140776
RSDH10-30-N--1047-37.tif,0.24932514,0.080022186,0.062331285,54.36846,616.39404,14.5076065,24.761103,0.5859031,0.6468143,0.37652206,1.7526292,5.233416,8.8817625,11.720598,6.6309032,6.7236576,6.7958336,6.8435636,28.921879,6.0,0.9310345,5.0,4.6551723,12.0,6.1034484,10.0,3.689655,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0344827,4.0,3.0344827,4.0,3.1034484,4.0,3.0344827,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0344827,4.0,2.9655173,4.0,1.7586207,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.843318,30.0,679569.0,0.7819549,0.62191194,0.47905478,0.3029001,0.123523094,0.6820623,0.6530612,0.57787323,0.49838883,0.43823844,0.4500537,0.5134264,0.5907626,0.66917294,0.69924814,0.7980666,0.8915145,0.9452202,0.9312567,0.7969925,0.015037594,0.3093448,0.46616542,0.5886144,0.6745435,0.017185822,0.016111707,0.012889367,0.015037594,0.011815253,0.015037594,0.3243824,0.79054785,1.3791623,2.0537057,2.0708916,2.0870032,2.0998926,2.1149302,2.1267455
